,Round.No,Institute,Academic.Program.Name,,Category,Opening.Rank,Closing.Rank
6071,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,16844,32446
6072,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,1515,1515
6073,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,1686,1686
6074,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,9522,12468
6075,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,9745,12306
6076,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL(PwD),925,925
6077,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,1872,6992
6078,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,3803,5152
6079,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC PwD,229,229
6080,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,2299,4361
6081,7,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,4517,4714
6082,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,33100,35835
6083,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,27655,36562
6084,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,12438,13920
6085,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,13256,13888
6086,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,4893,8634
6087,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,8030,8106
6088,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,5336,5336
6089,7,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,3569,5126
6090,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,11643,22427
6091,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,867,867
6092,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,6414,10020
6093,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL(PwD),515,515
6094,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,3415,5119
6095,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC PwD,132,132
6096,7,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,1838,3517
6097,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,5135,32589
6098,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General PwD,1831,1831
6099,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8920,12799
6100,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL(PwD),831,865
6101,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,3631,6789
6102,7,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,3033,4421
6103,7,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,30554,38875
6104,7,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,13146,14503
6105,7,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,9511,9918
6106,7,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,4899,5868
6107,7,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,33710,41200
6108,7,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,14150,15219
6109,7,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,9436,10432
6110,7,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,5522,6090
6111,7,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",,General,30282,42443
6112,7,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,14195,15269
6113,7,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",,SC,2777,9508
6114,7,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",,ST,4404,5748
6115,7,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,12595,31823
6116,7,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,1501,2888
6117,7,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,8034,13345
6118,7,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,4428,8280
6119,7,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,3002,4223
6120,7,Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,32430,36847
6121,7,Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,10524,14133
6122,7,Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,3690,9276
6123,7,Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,4076,5362
6124,7,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",,General,27879,35177
6125,7,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",,General PwD,866,1914
6126,7,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",,OBC-NCL,13297,14224
6127,7,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",,SC,5606,9182
6128,7,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",,ST,2177,5409
6129,7,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,11274,24555
6130,7,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,General PwD,2464,2464
6131,7,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,5796,10514
6132,7,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,715,6576
6133,7,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",,ST,824,3219
6134,7,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,General,20674,33394
6135,7,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,11054,13714
6136,7,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,SC,4074,9258
6137,7,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",,ST,1460,3915
6138,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,General,44634,57812
6139,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,General,54981,56345
6140,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,20319,20319
6141,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,15903,17411
6142,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,SC,9236,10992
6143,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,ST,5176,5176
6144,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,General,365089,365089
6145,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,General,261215,368993
6146,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,390915,390915
6147,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,163987,193316
6148,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,SC,26622,26664
6149,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,SC,32976,32976
6150,7,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",,ST,9111,9124
6151,7,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,37278,42504
6152,7,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",,General,20120,43264
6153,7,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,13704,15046
6154,7,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",,OBC-NCL,17949,17949
6155,7,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",,SC,6555,8794
